"id","num_wave_voted","num_bi_switch","bi_switch_ratio","bi_ifswitch"
12372,4,0,0,0
12373,10,2,0.222222222222222,1
12374,12,0,0,0
12375,12,0,0,0
12376,7,1,0.166666666666667,1
12377,10,0,0,0
12378,12,2,0.181818181818182,1
12379,10,0,0,0
12380,10,0,0,0
12381,5,0,0,0
12382,3,0,0,0
12383,4,0,0,0
12384,2,1,1,1
12385,8,0,0,0
12386,12,0,0,0
12387,12,1,0.0909090909090909,1
12388,5,1,0.25,1
12389,2,0,0,0
12390,10,0,0,0
12391,12,4,0.363636363636364,1
12392,3,0,0,0
12393,4,1,0.333333333333333,1
12394,11,0,0,0
12395,12,0,0,0
12396,2,0,0,0
12397,3,0,0,0
12398,4,0,0,0
12399,6,1,0.2,1
12400,5,0,0,0
12401,7,0,0,0
12402,7,0,0,0
12403,10,2,0.222222222222222,1
12404,10,1,0.111111111111111,1
12405,11,0,0,0
12406,6,2,0.4,1
12407,11,0,0,0
12408,4,0,0,0
12409,10,0,0,0
12410,6,0,0,0
12411,12,0,0,0
12412,2,0,0,0
12413,11,0,0,0
12414,8,0,0,0
12415,12,0,0,0
12416,9,0,0,0
12417,7,1,0.166666666666667,1
12418,11,0,0,0
12419,9,3,0.375,1
12420,11,0,0,0
12421,8,0,0,0
12422,12,4,0.363636363636364,1
12423,1,0,0,0
12424,9,4,0.5,1
12425,11,0,0,0
12426,12,0,0,0
12427,2,0,0,0
12428,8,0,0,0
12429,12,0,0,0
12430,9,0,0,0
12431,8,0,0,0
12432,7,2,0.333333333333333,1
12433,12,0,0,0
12434,9,0,0,0
12435,5,0,0,0
12436,8,0,0,0
12437,6,0,0,0
12438,5,0,0,0
12439,8,4,0.571428571428571,1
12440,11,0,0,0
12441,2,0,0,0
12442,4,0,0,0
12443,5,0,0,0
12444,9,0,0,0
12445,4,0,0,0
12446,12,0,0,0
12447,11,1,0.1,1
12448,6,0,0,0
12449,7,1,0.166666666666667,1
12450,6,0,0,0
12451,8,0,0,0
12452,3,1,0.5,1
12453,2,0,0,0
12454,1,0,0,0
12455,12,0,0,0
12456,5,1,0.25,1
12457,10,0,0,0
12458,11,0,0,0
12459,12,0,0,0
12460,2,0,0,0
12461,6,2,0.4,1
12462,6,0,0,0
12463,12,2,0.181818181818182,1
12464,2,0,0,0
12465,10,0,0,0
12466,10,0,0,0
12467,4,0,0,0
12468,1,0,0,0
12469,9,2,0.25,1
12470,11,0,0,0
12471,12,1,0.0909090909090909,1
12472,10,0,0,0
12473,12,2,0.181818181818182,1
12474,3,0,0,0
12475,9,0,0,0
12476,2,0,0,0
12477,5,0,0,0
12478,9,0,0,0
12479,5,0,0,0
12480,3,0,0,0
12481,2,0,0,0
12482,9,0,0,0
12483,9,1,0.125,1
12484,11,0,0,0
12485,5,0,0,0
12486,10,1,0.111111111111111,1
12487,2,0,0,0
12488,12,0,0,0
12489,12,0,0,0
12490,7,0,0,0
12491,12,0,0,0
12492,5,0,0,0
12493,9,0,0,0
12494,5,0,0,0
12495,5,0,0,0
12496,8,0,0,0
12497,10,0,0,0
12498,12,4,0.363636363636364,1
12499,8,0,0,0
12500,12,0,0,0
12501,8,0,0,0
12502,10,1,0.111111111111111,1
12503,10,0,0,0
12504,11,0,0,0
12505,9,1,0.125,1
12506,2,0,0,0
12507,11,1,0.1,1
12508,4,0,0,0
12509,7,0,0,0
12510,3,0,0,0
12511,8,0,0,0
12512,11,0,0,0
12513,12,2,0.181818181818182,1
12514,7,0,0,0
12515,8,0,0,0
12516,12,0,0,0
12517,1,0,0,0
12518,2,0,0,0
12519,6,2,0.4,1
12520,7,0,0,0
12521,10,3,0.333333333333333,1
12522,2,0,0,0
12523,7,0,0,0
12524,6,0,0,0
12525,8,1,0.142857142857143,1
12526,10,0,0,0
12527,11,0,0,0
12528,12,1,0.0909090909090909,1
12529,11,4,0.4,1
12530,3,0,0,0
12531,11,2,0.2,1
12532,2,0,0,0
12533,11,0,0,0
12534,9,1,0.125,1
12535,4,0,0,0
12536,10,0,0,0
12537,12,0,0,0
12538,9,0,0,0
12539,9,0,0,0
12540,11,0,0,0
12541,9,0,0,0
12542,11,0,0,0
12543,2,0,0,0
12544,10,1,0.111111111111111,1
12545,10,0,0,0
12546,12,0,0,0
12547,11,2,0.2,1
12548,10,0,0,0
12549,12,2,0.181818181818182,1
12550,12,0,0,0
12551,10,0,0,0
12552,10,0,0,0
12553,12,0,0,0
12554,12,0,0,0
12555,4,0,0,0
12556,4,1,0.333333333333333,1
12557,12,0,0,0
12558,2,0,0,0
12559,6,0,0,0
12560,12,2,0.181818181818182,1
12561,2,0,0,0
12562,9,2,0.25,1
12563,7,0,0,0
12564,10,0,0,0
12565,12,0,0,0
12566,11,1,0.1,1
12567,5,0,0,0
12568,5,0,0,0
12569,12,1,0.0909090909090909,1
12570,9,0,0,0
12571,10,0,0,0
12572,12,1,0.0909090909090909,1
12573,3,0,0,0
12574,4,0,0,0
12575,11,0,0,0
12576,5,0,0,0
12577,10,0,0,0
12578,6,0,0,0
12579,11,0,0,0
12580,9,0,0,0
12581,3,0,0,0
12582,9,1,0.125,1
12583,9,0,0,0
12584,12,0,0,0
12585,11,0,0,0
12586,10,1,0.111111111111111,1
12587,5,0,0,0
12588,7,0,0,0
12589,12,3,0.272727272727273,1
12590,12,0,0,0
12591,2,0,0,0
12592,11,0,0,0
12593,3,0,0,0
12594,7,0,0,0
12595,12,2,0.181818181818182,1
12596,10,0,0,0
12597,12,1,0.0909090909090909,1
12598,11,0,0,0
12599,7,2,0.333333333333333,1
12600,4,1,0.333333333333333,1
12601,3,0,0,0
12602,5,0,0,0
12603,2,0,0,0
12604,8,0,0,0
12605,11,0,0,0
12606,8,2,0.285714285714286,1
12607,12,0,0,0
12608,11,0,0,0
12609,10,0,0,0
12610,5,0,0,0
12611,8,0,0,0
12612,2,1,1,1
12613,7,0,0,0
12614,6,0,0,0
12615,12,1,0.0909090909090909,1
12616,11,0,0,0
12617,9,0,0,0
12618,4,0,0,0
12619,5,0,0,0
12620,6,2,0.4,1
12621,9,0,0,0
12622,12,0,0,0
12623,10,0,0,0
12624,6,0,0,0
12625,9,1,0.125,1
12626,11,6,0.6,1
12627,8,0,0,0
12628,12,0,0,0
12629,3,0,0,0
12630,6,0,0,0
12631,4,0,0,0
12632,12,0,0,0
12633,8,0,0,0
12634,8,0,0,0
12635,9,0,0,0
12636,7,1,0.166666666666667,1
12637,11,0,0,0
12638,11,0,0,0
12639,2,0,0,0
12640,11,1,0.1,1
12641,1,0,0,0
12642,2,0,0,0
12643,9,0,0,0
12644,12,0,0,0
12645,2,0,0,0
12646,7,0,0,0
12647,8,0,0,0
12648,7,0,0,0
12649,1,0,0,0
12650,8,0,0,0
12651,2,0,0,0
12652,8,2,0.285714285714286,1
12653,10,0,0,0
12654,12,0,0,0
12655,8,0,0,0
12656,11,0,0,0
12657,1,0,0,0
12658,5,0,0,0
12659,2,0,0,0
12660,1,0,0,0
12661,2,0,0,0
12662,8,0,0,0
12663,1,0,0,0
12664,12,0,0,0
12665,10,0,0,0
12666,2,0,0,0
12667,6,1,0.2,1
12668,2,0,0,0
12669,11,0,0,0
12670,7,1,0.166666666666667,1
12671,9,0,0,0
12672,11,1,0.1,1
12673,9,0,0,0
12674,7,0,0,0
12675,12,0,0,0
12676,2,0,0,0
12677,9,0,0,0
12678,2,0,0,0
12679,7,0,0,0
12680,7,0,0,0
12681,10,0,0,0
12682,2,0,0,0
12683,9,2,0.25,1
12684,4,0,0,0
12685,10,0,0,0
12686,10,0,0,0
12687,10,0,0,0
12688,3,0,0,0
12689,2,0,0,0
12690,5,0,0,0
12691,7,0,0,0
12692,12,1,0.0909090909090909,1
12693,6,0,0,0
12694,11,0,0,0
12695,11,2,0.2,1
12696,2,0,0,0
12697,10,1,0.111111111111111,1
12698,11,0,0,0
12699,5,0,0,0
12700,2,0,0,0
12701,4,0,0,0
12702,2,0,0,0
12703,4,0,0,0
12704,8,0,0,0
12705,5,0,0,0
12706,5,0,0,0
12707,8,1,0.142857142857143,1
12708,5,0,0,0
12709,9,0,0,0
12710,1,0,0,0
12711,10,0,0,0
12712,6,2,0.4,1
12713,4,0,0,0
12714,2,0,0,0
12715,9,0,0,0
12716,12,0,0,0
12717,9,0,0,0
12718,9,0,0,0
12719,4,0,0,0
12720,4,1,0.333333333333333,1
12721,11,0,0,0
12722,7,0,0,0
12723,3,0,0,0
12724,2,0,0,0
12725,12,2,0.181818181818182,1
12726,2,0,0,0
12727,2,1,1,1
12728,12,0,0,0
12729,10,0,0,0
12730,1,0,0,0
12731,6,0,0,0
12732,9,0,0,0
12733,4,0,0,0
12734,11,0,0,0
12735,7,0,0,0
12736,12,1,0.0909090909090909,1
12737,6,0,0,0
12738,11,2,0.2,1
12739,9,0,0,0
12740,3,0,0,0
12741,6,0,0,0
12742,1,0,0,0
12743,10,0,0,0
12744,11,0,0,0
12745,8,1,0.142857142857143,1
12746,11,0,0,0
12747,9,0,0,0
12748,10,0,0,0
12749,12,0,0,0
12750,1,0,0,0
12751,9,0,0,0
12752,1,0,0,0
12753,3,0,0,0
12754,5,0,0,0
12755,2,0,0,0
12756,7,0,0,0
12757,4,0,0,0
12758,5,0,0,0
12759,2,0,0,0
12760,8,3,0.428571428571429,1
12761,9,2,0.25,1
12762,9,0,0,0
12763,11,0,0,0
12764,12,0,0,0
12765,10,0,0,0
12766,8,0,0,0
12767,11,2,0.2,1
12768,5,0,0,0
12769,3,0,0,0
12770,7,0,0,0
12771,10,2,0.222222222222222,1
12772,11,0,0,0
12773,11,0,0,0
12774,6,1,0.2,1
12775,8,0,0,0
12776,6,0,0,0
12777,7,0,0,0
12778,3,1,0.5,1
12779,3,0,0,0
12780,3,0,0,0
12781,7,0,0,0
12782,9,0,0,0
12783,6,0,0,0
12784,1,0,0,0
12785,11,0,0,0
12786,3,0,0,0
12787,11,3,0.3,1
12788,1,0,0,0
12789,2,0,0,0
12790,1,0,0,0
12791,2,0,0,0
12792,12,0,0,0
12793,12,0,0,0
12794,4,0,0,0
12795,9,0,0,0
12796,11,0,0,0
12797,1,0,0,0
12798,11,0,0,0
12799,10,0,0,0
12800,11,0,0,0
12801,6,0,0,0
12802,4,2,0.666666666666667,1
12803,11,0,0,0
12804,6,3,0.6,1
12805,2,0,0,0
12806,6,0,0,0
12807,9,1,0.125,1
12808,8,0,0,0
12809,7,0,0,0
12810,12,0,0,0
12811,2,0,0,0
12812,7,0,0,0
12813,12,0,0,0
12814,8,4,0.571428571428571,1
12815,12,2,0.181818181818182,1
12816,4,0,0,0
12817,11,0,0,0
12818,4,0,0,0
12819,2,0,0,0
12820,10,0,0,0
12821,4,0,0,0
12822,11,3,0.3,1
12823,2,0,0,0
12824,11,2,0.2,1
12825,11,0,0,0
12826,10,0,0,0
12827,8,0,0,0
12828,11,0,0,0
12829,12,0,0,0
12830,4,0,0,0
12831,10,0,0,0
12832,11,1,0.1,1
12833,12,0,0,0
12834,2,0,0,0
12835,10,0,0,0
12836,5,0,0,0
12837,1,0,0,0
12838,12,0,0,0
12839,10,0,0,0
12840,11,0,0,0
12841,11,0,0,0
12842,8,0,0,0
12843,5,0,0,0
12844,10,0,0,0
12845,4,0,0,0
12846,2,0,0,0
12847,10,1,0.111111111111111,1
12848,5,0,0,0
12849,3,0,0,0
12850,1,0,0,0
12851,6,0,0,0
12852,11,0,0,0
12853,6,0,0,0
12854,8,0,0,0
12855,9,0,0,0
12856,12,0,0,0
12857,12,1,0.0909090909090909,1
12858,7,0,0,0
12859,10,1,0.111111111111111,1
12860,11,1,0.1,1
12861,5,0,0,0
12862,7,0,0,0
12863,4,0,0,0
12864,11,0,0,0
12865,10,0,0,0
12866,9,0,0,0
12867,12,5,0.454545454545455,1
12868,12,2,0.181818181818182,1
12869,6,0,0,0
12870,9,0,0,0
12871,4,1,0.333333333333333,1
12872,8,0,0,0
12873,8,0,0,0
12874,12,3,0.272727272727273,1
12875,2,0,0,0
12876,8,0,0,0
12877,8,0,0,0
12878,1,0,0,0
12879,9,0,0,0
12880,1,0,0,0
12881,10,0,0,0
12882,9,1,0.125,1
12883,11,0,0,0
12884,11,0,0,0
12885,11,0,0,0
12886,12,0,0,0
12887,12,0,0,0
12888,3,0,0,0
12889,5,0,0,0
12890,11,0,0,0
12891,9,2,0.25,1
12892,10,0,0,0
12893,10,0,0,0
12894,2,0,0,0
12895,11,1,0.1,1
12896,2,0,0,0
12897,8,0,0,0
12898,3,0,0,0
12899,1,0,0,0
12900,10,0,0,0
12901,10,0,0,0
12902,5,0,0,0
12903,10,0,0,0
12904,10,0,0,0
12905,4,0,0,0
12906,11,0,0,0
12907,9,0,0,0
12908,12,0,0,0
12909,7,0,0,0
12910,3,0,0,0
12911,5,0,0,0
12912,10,3,0.333333333333333,1
12913,9,2,0.25,1
12914,11,0,0,0
12915,12,0,0,0
12916,3,0,0,0
12917,2,0,0,0
12918,12,0,0,0
12919,4,0,0,0
12920,9,0,0,0
12921,8,0,0,0
12922,12,0,0,0
12923,5,1,0.25,1
12924,2,0,0,0
12925,2,0,0,0
12926,12,0,0,0
12927,4,0,0,0
12928,4,0,0,0
12929,6,1,0.2,1
12930,12,0,0,0
12931,6,0,0,0
12932,12,0,0,0
12933,7,0,0,0
12934,10,0,0,0
12935,9,0,0,0
12936,12,0,0,0
12937,10,0,0,0
12938,12,0,0,0
12939,9,0,0,0
12940,9,0,0,0
12941,5,0,0,0
12942,12,0,0,0
12943,11,0,0,0
12944,5,1,0.25,1
12945,6,0,0,0
12946,2,0,0,0
12947,9,0,0,0
12948,5,0,0,0
12949,11,0,0,0
12950,11,0,0,0
12951,6,2,0.4,1
12952,10,0,0,0
12953,6,0,0,0
12954,8,0,0,0
12955,4,0,0,0
12956,5,0,0,0
12957,2,0,0,0
12958,11,2,0.2,1
12959,2,0,0,0
12960,12,0,0,0
12961,12,0,0,0
12962,11,0,0,0
12963,11,1,0.1,1
12964,7,0,0,0
12965,1,0,0,0
12966,5,0,0,0
12967,12,0,0,0
12968,12,4,0.363636363636364,1
12969,10,0,0,0
12970,9,0,0,0
12971,9,2,0.25,1
12972,4,0,0,0
12973,7,0,0,0
12974,12,2,0.181818181818182,1
12975,7,0,0,0
12976,11,0,0,0
12977,10,0,0,0
12978,6,0,0,0
12979,12,2,0.181818181818182,1
12980,11,0,0,0
12981,12,0,0,0
12982,8,0,0,0
12983,4,0,0,0
12984,9,0,0,0
12985,12,4,0.363636363636364,1
12986,11,0,0,0
12987,10,0,0,0
12988,12,0,0,0
12989,7,0,0,0
12990,4,0,0,0
12991,12,0,0,0
12992,7,0,0,0
12993,9,0,0,0
12994,10,0,0,0
12995,11,0,0,0
12996,12,0,0,0
12997,12,0,0,0
12998,11,0,0,0
12999,5,1,0.25,1
13000,11,1,0.1,1
13001,3,0,0,0
13002,11,0,0,0
13003,9,0,0,0
13004,11,0,0,0
13005,11,0,0,0
13006,1,0,0,0
13007,11,0,0,0
13008,12,0,0,0
13009,9,2,0.25,1
13010,12,0,0,0
13011,12,1,0.0909090909090909,1
13012,9,0,0,0
13013,10,0,0,0
13014,10,0,0,0
13015,11,2,0.2,1
13016,11,1,0.1,1
13017,9,0,0,0
13018,4,0,0,0
13019,11,0,0,0
13020,10,0,0,0
13021,12,0,0,0
13022,11,0,0,0
13023,3,0,0,0
13024,2,0,0,0
13025,8,1,0.142857142857143,1
13026,9,0,0,0
13027,5,0,0,0
13028,4,0,0,0
13029,9,0,0,0
13030,3,0,0,0
13031,10,0,0,0
13032,5,0,0,0
13033,4,0,0,0
13034,8,1,0.142857142857143,1
13035,11,0,0,0
13036,11,3,0.3,1
13037,11,0,0,0
13038,1,0,0,0
13039,9,0,0,0
13040,6,1,0.2,1
13041,8,0,0,0
13042,5,1,0.25,1
13043,7,1,0.166666666666667,1
13044,10,0,0,0
13045,12,0,0,0
13046,12,0,0,0
13047,12,0,0,0
13048,12,0,0,0
13049,2,0,0,0
13050,7,0,0,0
13051,10,0,0,0
13052,6,0,0,0
13053,2,0,0,0
13054,9,0,0,0
13055,12,0,0,0
13056,3,0,0,0
13057,8,0,0,0
13058,8,0,0,0
13059,1,0,0,0
13060,11,1,0.1,1
13061,5,0,0,0
13062,11,0,0,0
13063,5,0,0,0
13064,9,2,0.25,1
13065,5,0,0,0
13066,9,0,0,0
13067,10,0,0,0
13068,12,0,0,0
13069,8,0,0,0
13070,12,0,0,0
13071,12,0,0,0
13072,1,0,0,0
13073,5,0,0,0
13074,12,3,0.272727272727273,1
13075,8,0,0,0
13076,8,0,0,0
13077,7,1,0.166666666666667,1
13078,6,0,0,0
13079,10,0,0,0
13080,1,0,0,0
13081,9,1,0.125,1
13082,9,0,0,0
13083,11,1,0.1,1
13084,8,0,0,0
13085,6,2,0.4,1
13086,12,0,0,0
13087,8,1,0.142857142857143,1
13088,2,0,0,0
13089,8,1,0.142857142857143,1
13090,5,0,0,0
13091,8,0,0,0
13092,11,1,0.1,1
13093,2,0,0,0
13094,6,0,0,0
13095,11,0,0,0
13096,10,0,0,0
13097,11,0,0,0
13098,10,2,0.222222222222222,1
13099,4,0,0,0
13100,8,0,0,0
13101,7,0,0,0
13102,8,0,0,0
13103,2,0,0,0
13104,9,0,0,0
13105,7,0,0,0
13106,4,0,0,0
13107,12,1,0.0909090909090909,1
13108,8,1,0.142857142857143,1
13109,5,0,0,0
13110,12,3,0.272727272727273,1
13111,9,1,0.125,1
13112,12,0,0,0
13113,12,0,0,0
13114,7,0,0,0
13115,12,2,0.181818181818182,1
13116,11,0,0,0
13117,5,0,0,0
13118,10,0,0,0
13119,8,4,0.571428571428571,1
13120,1,0,0,0
13121,12,0,0,0
13122,4,0,0,0
13123,1,0,0,0
13124,9,1,0.125,1
13125,12,1,0.0909090909090909,1
13126,5,0,0,0
13127,10,1,0.111111111111111,1
13128,2,0,0,0
13129,12,0,0,0
13130,12,0,0,0
13131,12,2,0.181818181818182,1
13132,12,0,0,0
13133,11,0,0,0
13134,12,0,0,0
13135,2,1,1,1
13136,7,1,0.166666666666667,1
13137,2,0,0,0
13138,3,0,0,0
13139,4,0,0,0
13140,2,0,0,0
13141,4,0,0,0
13142,10,1,0.111111111111111,1
13143,3,0,0,0
13144,10,3,0.333333333333333,1
13145,9,2,0.25,1
13146,9,0,0,0
13147,8,0,0,0
13148,3,0,0,0
13149,6,1,0.2,1
13150,11,0,0,0
13151,10,0,0,0
13152,6,0,0,0
13153,11,0,0,0
13154,12,0,0,0
13155,2,0,0,0
13156,12,0,0,0
13157,6,0,0,0
13158,8,0,0,0
13159,12,0,0,0
13160,1,0,0,0
13161,10,1,0.111111111111111,1
13162,9,0,0,0
13163,7,0,0,0
13164,8,0,0,0
13165,11,0,0,0
13166,11,0,0,0
13167,10,0,0,0
13168,11,0,0,0
13169,3,1,0.5,1
13170,9,2,0.25,1
13171,11,1,0.1,1
13172,4,0,0,0
13173,12,0,0,0
13174,8,2,0.285714285714286,1
13175,10,1,0.111111111111111,1
13176,7,2,0.333333333333333,1
13177,12,0,0,0
13178,10,0,0,0
13179,7,0,0,0
13180,8,5,0.714285714285714,1
13181,8,0,0,0
13182,5,0,0,0
13183,12,0,0,0
13184,11,0,0,0
13185,12,0,0,0
13186,9,0,0,0
13187,10,0,0,0
13188,4,0,0,0
13189,12,0,0,0
13190,4,0,0,0
13191,5,1,0.25,1
13192,1,0,0,0
13193,6,0,0,0
13194,11,0,0,0
13195,3,0,0,0
13196,5,0,0,0
13197,2,0,0,0
13198,1,0,0,0
13199,11,0,0,0
13200,10,0,0,0
13201,9,0,0,0
13202,12,0,0,0
13203,2,0,0,0
13204,3,0,0,0
13205,12,0,0,0
13206,2,0,0,0
13207,4,0,0,0
13208,9,2,0.25,1
13209,11,0,0,0
13210,4,0,0,0
13211,3,0,0,0
13212,10,0,0,0
13213,7,0,0,0
13214,1,0,0,0
13215,5,0,0,0
13216,12,0,0,0
13217,10,1,0.111111111111111,1
13218,9,1,0.125,1
13219,5,0,0,0
13220,3,0,0,0
13221,10,0,0,0
13222,12,1,0.0909090909090909,1
13223,12,0,0,0
13224,3,2,1,1
13225,9,0,0,0
13226,12,0,0,0
13227,12,2,0.181818181818182,1
13228,4,0,0,0
13229,10,0,0,0
13230,1,0,0,0
13231,5,0,0,0
13232,11,0,0,0
13233,11,0,0,0
13234,1,0,0,0
13235,10,0,0,0
13236,8,0,0,0
13237,5,0,0,0
13238,7,2,0.333333333333333,1
13239,4,1,0.333333333333333,1
13240,3,0,0,0
13241,12,0,0,0
13242,9,2,0.25,1
13243,3,0,0,0
13244,2,0,0,0
13245,9,0,0,0
13246,11,0,0,0
13247,8,0,0,0
13248,7,0,0,0
13249,10,0,0,0
13250,6,1,0.2,1
13251,4,0,0,0
13252,2,0,0,0
13253,12,3,0.272727272727273,1
13254,11,0,0,0
13255,5,3,0.75,1
13256,2,0,0,0
13257,9,0,0,0
13258,1,0,0,0
13259,10,0,0,0
13260,9,2,0.25,1
13261,4,0,0,0
13262,12,2,0.181818181818182,1
13263,5,0,0,0
13264,9,0,0,0
13265,12,0,0,0
13266,6,0,0,0
13267,6,0,0,0
13268,2,0,0,0
13269,4,0,0,0
13270,11,0,0,0
13271,12,0,0,0
13272,7,0,0,0
13273,11,0,0,0
13274,5,0,0,0
13275,12,0,0,0
13276,11,0,0,0
13277,12,0,0,0
13278,2,0,0,0
13279,4,0,0,0
13280,10,0,0,0
13281,8,0,0,0
13282,2,0,0,0
13283,8,0,0,0
13284,3,1,0.5,1
13285,10,0,0,0
13286,3,0,0,0
13287,12,0,0,0
13288,2,1,1,1
13289,11,0,0,0
13290,8,2,0.285714285714286,1
13291,10,0,0,0
13292,12,0,0,0
13293,9,1,0.125,1
13294,10,0,0,0
13295,12,0,0,0
13296,1,0,0,0
13297,1,0,0,0
13298,11,0,0,0
13299,5,0,0,0
13300,12,1,0.0909090909090909,1
13301,11,0,0,0
13302,8,0,0,0
13303,9,0,0,0
13304,7,2,0.333333333333333,1
13305,2,1,1,1
13306,9,2,0.25,1
13307,10,1,0.111111111111111,1
13308,12,0,0,0
13309,7,0,0,0
13310,2,0,0,0
13311,9,5,0.625,1
13312,12,0,0,0
13313,10,1,0.111111111111111,1
13314,5,0,0,0
13315,2,0,0,0
13316,1,0,0,0
13317,2,0,0,0
13318,2,0,0,0
13319,12,0,0,0
13320,11,0,0,0
13321,7,0,0,0
13322,11,1,0.1,1
13323,11,1,0.1,1
13324,2,0,0,0
13325,8,0,0,0
13326,7,0,0,0
13327,2,0,0,0
13328,5,0,0,0
13329,12,2,0.181818181818182,1
13330,5,1,0.25,1
13331,10,0,0,0
13332,12,0,0,0
13333,11,0,0,0
13334,11,0,0,0
13335,12,0,0,0
13336,8,0,0,0
13337,1,0,0,0
13338,11,0,0,0
13339,9,0,0,0
13340,2,0,0,0
13341,12,0,0,0
13342,1,0,0,0
13343,12,0,0,0
13344,5,0,0,0
13345,2,0,0,0
13346,4,0,0,0
13347,2,0,0,0
13348,4,0,0,0
13349,2,0,0,0
13350,5,0,0,0
13351,11,0,0,0
13352,12,1,0.0909090909090909,1
13353,3,0,0,0
13354,11,1,0.1,1
13355,11,0,0,0
13356,5,0,0,0
13357,4,0,0,0
13358,9,2,0.25,1
13359,7,2,0.333333333333333,1
13360,8,0,0,0
13361,10,0,0,0
13362,3,0,0,0
13363,7,0,0,0
13364,12,0,0,0
13365,4,0,0,0
13366,11,0,0,0
13367,2,0,0,0
13368,10,1,0.111111111111111,1
13369,8,0,0,0
13370,4,0,0,0
13371,5,0,0,0
13372,6,0,0,0
13373,10,0,0,0
13374,1,0,0,0
13375,8,0,0,0
13376,10,0,0,0
13377,12,0,0,0
13378,2,0,0,0
13379,11,0,0,0
13380,10,0,0,0
13381,9,0,0,0
13382,2,0,0,0
13383,12,0,0,0
13384,2,0,0,0
13385,8,0,0,0
13386,2,0,0,0
13387,8,0,0,0
13388,2,0,0,0
13389,7,3,0.5,1
13390,6,0,0,0
13391,9,0,0,0
13392,2,0,0,0
13393,7,0,0,0
13394,12,0,0,0
13395,11,0,0,0
13396,10,0,0,0
13397,2,0,0,0
13398,12,3,0.272727272727273,1
13399,10,2,0.222222222222222,1
13400,5,0,0,0
13401,4,0,0,0
13402,7,0,0,0
13403,11,0,0,0
13404,5,0,0,0
13405,10,0,0,0
13406,2,0,0,0
13407,11,1,0.1,1
13408,10,2,0.222222222222222,1
13409,5,0,0,0
13410,2,0,0,0
13411,10,0,0,0
13412,9,2,0.25,1
13413,11,0,0,0
13414,12,0,0,0
13415,4,0,0,0
13416,12,0,0,0
13417,11,1,0.1,1
13418,9,0,0,0
13419,10,0,0,0
13420,12,0,0,0
13421,4,0,0,0
13422,9,0,0,0
13423,12,1,0.0909090909090909,1
13424,10,4,0.444444444444444,1
13425,11,1,0.1,1
13426,6,0,0,0
13427,4,0,0,0
13428,5,0,0,0
13429,12,3,0.272727272727273,1
13430,2,0,0,0
13431,12,3,0.272727272727273,1
13432,8,0,0,0
13433,11,0,0,0
13434,8,0,0,0
13435,5,0,0,0
13436,8,0,0,0
13437,1,0,0,0
13438,1,0,0,0
13439,10,4,0.444444444444444,1
13440,8,0,0,0
13441,11,0,0,0
13442,4,0,0,0
13443,6,0,0,0
13444,2,0,0,0
13445,1,0,0,0
13446,6,0,0,0
13447,4,0,0,0
13448,12,1,0.0909090909090909,1
13449,9,0,0,0
13450,10,0,0,0
13451,8,0,0,0
13452,8,0,0,0
13453,11,0,0,0
13454,6,0,0,0
13455,4,0,0,0
13456,5,0,0,0
13457,3,0,0,0
13458,12,0,0,0
13459,11,0,0,0
13460,10,0,0,0
13461,10,0,0,0
13462,6,0,0,0
13463,1,0,0,0
13464,3,0,0,0
13465,5,0,0,0
13466,9,3,0.375,1
13467,7,0,0,0
13468,8,0,0,0
13469,4,0,0,0
13470,8,0,0,0
13471,6,0,0,0
13472,5,0,0,0
13473,11,0,0,0
13474,4,1,0.333333333333333,1
13475,2,0,0,0
13476,5,0,0,0
13477,3,0,0,0
13478,10,0,0,0
13479,5,0,0,0
13480,2,0,0,0
13481,12,0,0,0
13482,12,0,0,0
13483,8,0,0,0
13484,6,0,0,0
13485,10,0,0,0
13486,2,0,0,0
13487,10,1,0.111111111111111,1
13488,12,2,0.181818181818182,1
13489,10,2,0.222222222222222,1
13490,6,0,0,0
13491,9,0,0,0
13492,8,0,0,0
13493,3,0,0,0
13494,5,0,0,0
13495,10,0,0,0
13496,10,0,0,0
13497,9,0,0,0
13498,7,0,0,0
13499,10,2,0.222222222222222,1
13500,11,0,0,0
13501,12,0,0,0
13502,12,0,0,0
13503,8,0,0,0
13504,5,1,0.25,1
13505,1,0,0,0
13506,11,2,0.2,1
13507,9,1,0.125,1
13508,9,0,0,0
13509,12,0,0,0
13510,11,0,0,0
13511,6,1,0.2,1
13512,4,0,0,0
13513,12,1,0.0909090909090909,1
13514,3,0,0,0
13515,12,0,0,0
13516,6,0,0,0
13517,10,0,0,0
13518,11,1,0.1,1
13519,4,1,0.333333333333333,1
13520,2,0,0,0
13521,4,0,0,0
13522,11,0,0,0
13523,12,0,0,0
13524,9,0,0,0
13525,8,0,0,0
13526,5,0,0,0
13527,8,0,0,0
13528,5,0,0,0
13529,9,0,0,0
13530,11,0,0,0
13531,12,1,0.0909090909090909,1
13532,11,0,0,0
13533,4,0,0,0
13534,2,0,0,0
13535,11,1,0.1,1
13536,8,1,0.142857142857143,1
13537,7,0,0,0
13538,4,1,0.333333333333333,1
13539,12,0,0,0
13540,6,0,0,0
13541,4,0,0,0
13542,10,0,0,0
13543,10,0,0,0
13544,8,0,0,0
13545,4,1,0.333333333333333,1
13546,12,0,0,0
13547,5,0,0,0
13548,11,2,0.2,1
13549,10,1,0.111111111111111,1
13550,9,0,0,0
