"","id","num_wave_present","num_switch","switch_ratio","ifswitch"
"959",959,6,0,0,0
"960",960,9,3,0.333333333333333,1
"961",961,11,2,0.181818181818182,1
"962",962,10,1,0.1,1
"963",963,11,0,0,0
"964",964,13,0,0,0
"965",965,6,0,0,0
"966",966,10,4,0.4,1
"967",967,13,0,0,0
"968",968,13,0,0,0
"969",969,4,0,0,0
"970",970,6,0,0,0
"971",971,13,0,0,0
"972",972,7,4,0.571428571428571,1
"973",973,13,0,0,0
"974",974,9,0,0,0
"975",975,8,0,0,0
"976",976,13,0,0,0
"977",977,13,2,0.153846153846154,1
"978",978,8,1,0.125,1
"979",979,3,0,0,0
"980",980,2,0,0,0
"981",981,9,0,0,0
"982",982,11,0,0,0
"983",983,11,0,0,0
"984",984,7,1,0.142857142857143,1
"985",985,2,0,0,0
"986",986,12,3,0.25,1
"987",987,5,0,0,0
"988",988,8,1,0.125,1
"989",989,11,0,0,0
"990",990,13,0,0,0
"991",991,6,0,0,0
"992",992,5,2,0.4,1
"993",993,11,0,0,0
"994",994,8,3,0.375,1
"995",995,10,0,0,0
"996",996,7,0,0,0
"997",997,13,3,0.230769230769231,1
"998",998,6,1,0.166666666666667,1
"999",999,13,6,0.461538461538462,1
"1000",1000,8,0,0,0
"1001",1001,6,0,0,0
"1002",1002,12,0,0,0
"1003",1003,3,0,0,0
"1004",1004,1,0,0,0
"1005",1005,13,0,0,0
"1006",1006,13,2,0.153846153846154,1
"1007",1007,11,1,0.0909090909090909,1
"1008",1008,12,0,0,0
"1009",1009,2,0,0,0
"1010",1010,5,0,0,0
"1011",1011,11,2,0.181818181818182,1
"1012",1012,11,0,0,0
"1013",1013,13,0,0,0
"1014",1014,2,0,0,0
"1015",1015,13,0,0,0
"1016",1016,12,0,0,0
"1017",1017,6,0,0,0
"1018",1018,12,0,0,0
"1019",1019,6,4,0.666666666666667,1
"1020",1020,7,3,0.428571428571429,1
"1021",1021,13,5,0.384615384615385,1
"1022",1022,10,0,0,0
"1023",1023,2,0,0,0
"1024",1024,2,1,0.5,1
"1025",1025,13,3,0.230769230769231,1
"1026",1026,6,0,0,0
"1027",1027,8,0,0,0
"1028",1028,12,0,0,0
"1029",1029,9,0,0,0
"1030",1030,11,2,0.181818181818182,1
"1031",1031,13,0,0,0
"1032",1032,6,0,0,0
"1033",1033,3,1,0.333333333333333,1
"1034",1034,13,2,0.153846153846154,1
"1035",1035,12,0,0,0
"1036",1036,1,0,0,0
"1037",1037,1,0,0,0
"1038",1038,13,0,0,0
"1039",1039,13,0,0,0
"1040",1040,13,0,0,0
"1041",1041,6,0,0,0
"1042",1042,9,4,0.444444444444444,1
"1043",1043,7,0,0,0
"1044",1044,11,4,0.363636363636364,1
"1045",1045,2,1,0.5,1
"1046",1046,2,0,0,0
"1047",1047,12,0,0,0
"1048",1048,12,5,0.416666666666667,1
"1049",1049,8,0,0,0
"1050",1050,6,0,0,0
"1051",1051,2,0,0,0
"1052",1052,5,0,0,0
"1053",1053,13,0,0,0
"1054",1054,9,1,0.111111111111111,1
"1055",1055,5,1,0.2,1
"1056",1056,9,0,0,0
"1057",1057,12,5,0.416666666666667,1
"1058",1058,5,2,0.4,1
"1059",1059,12,2,0.166666666666667,1
"1060",1060,2,0,0,0
"1061",1061,10,1,0.1,1
"1062",1062,2,0,0,0
"1063",1063,8,0,0,0
"1064",1064,11,5,0.454545454545455,1
"1065",1065,11,3,0.272727272727273,1
"1066",1066,12,0,0,0
"1067",1067,2,0,0,0
"1068",1068,6,3,0.5,1
"1069",1069,5,3,0.6,1
"1070",1070,13,1,0.0769230769230769,1
"1071",1071,12,0,0,0
"1072",1072,13,3,0.230769230769231,1
"1073",1073,13,1,0.0769230769230769,1
"1074",1074,2,0,0,0
"1075",1075,13,2,0.153846153846154,1
"1076",1076,12,0,0,0
"1077",1077,11,0,0,0
"1078",1078,12,0,0,0
"1079",1079,6,0,0,0
"1080",1080,3,0,0,0
"1081",1081,8,0,0,0
"1082",1082,13,5,0.384615384615385,1
"1083",1083,13,0,0,0
"1084",1084,5,0,0,0
"1085",1085,11,0,0,0
"1086",1086,1,0,0,0
"1087",1087,12,0,0,0
"1088",1088,12,2,0.166666666666667,1
"1089",1089,7,0,0,0
"1090",1090,11,5,0.454545454545455,1
"1091",1091,13,0,0,0
"1092",1092,13,0,0,0
"1093",1093,8,2,0.25,1
"1094",1094,11,0,0,0
"1095",1095,6,0,0,0
"1096",1096,9,0,0,0
"1097",1097,12,0,0,0
"1098",1098,11,0,0,0
"1099",1099,11,0,0,0
"1100",1100,12,2,0.166666666666667,1
"1101",1101,13,1,0.0769230769230769,1
"1102",1102,2,0,0,0
"1103",1103,13,5,0.384615384615385,1
"1104",1104,13,2,0.153846153846154,1
"1105",1105,12,0,0,0
"1106",1106,8,0,0,0
"1107",1107,13,1,0.0769230769230769,1
"1108",1108,6,0,0,0
"1109",1109,6,0,0,0
"1110",1110,13,2,0.153846153846154,1
"1111",1111,7,1,0.142857142857143,1
"1112",1112,6,0,0,0
"1113",1113,10,0,0,0
"1114",1114,12,2,0.166666666666667,1
"1115",1115,12,0,0,0
"1116",1116,12,0,0,0
"1117",1117,2,1,0.5,1
"1118",1118,9,0,0,0
"1119",1119,2,0,0,0
"1120",1120,6,2,0.333333333333333,1
"1121",1121,10,1,0.1,1
"1122",1122,4,0,0,0
"1123",1123,12,0,0,0
"1124",1124,11,0,0,0
"1125",1125,10,2,0.2,1
"1126",1126,10,0,0,0
"1127",1127,13,2,0.153846153846154,1
"1128",1128,6,2,0.333333333333333,1
"1129",1129,12,0,0,0
"1130",1130,4,0,0,0
"1131",1131,5,2,0.4,1
"1132",1132,12,3,0.25,1
"1133",1133,6,0,0,0
"1134",1134,7,1,0.142857142857143,1
"1135",1135,11,1,0.0909090909090909,1
"1136",1136,6,0,0,0
"1137",1137,11,1,0.0909090909090909,1
"1138",1138,12,0,0,0
"1139",1139,13,0,0,0
"1140",1140,11,0,0,0
"1141",1141,2,0,0,0
"1142",1142,10,0,0,0
"1143",1143,13,2,0.153846153846154,1
"1144",1144,11,3,0.272727272727273,1
"1145",1145,9,0,0,0
"1146",1146,12,0,0,0
"1147",1147,13,2,0.153846153846154,1
"1148",1148,5,0,0,0
"1149",1149,2,0,0,0
"1150",1150,7,0,0,0
"1151",1151,8,0,0,0
"1152",1152,10,0,0,0
"1153",1153,6,0,0,0
"1154",1154,12,0,0,0
"1155",1155,6,0,0,0
"1156",1156,13,0,0,0
"1157",1157,12,0,0,0
"1158",1158,2,1,0.5,1
"1159",1159,9,2,0.222222222222222,1
"1160",1160,6,0,0,0
"1161",1161,8,3,0.375,1
"1162",1162,10,2,0.2,1
"1163",1163,9,0,0,0
"1164",1164,13,0,0,0
"1165",1165,13,4,0.307692307692308,1
"1166",1166,7,0,0,0
"1167",1167,11,2,0.181818181818182,1
"1168",1168,8,0,0,0
"1169",1169,9,0,0,0
"1170",1170,4,0,0,0
"1171",1171,11,0,0,0
"1172",1172,10,0,0,0
"1173",1173,2,0,0,0
"1174",1174,7,0,0,0
"1175",1175,6,2,0.333333333333333,1
"1176",1176,12,0,0,0
"1177",1177,11,3,0.272727272727273,1
"1178",1178,6,0,0,0
"1179",1179,9,0,0,0
"1180",1180,13,1,0.0769230769230769,1
"1181",1181,12,0,0,0
"1182",1182,13,0,0,0
"1183",1183,8,1,0.125,1
"1184",1184,13,0,0,0
"1185",1185,4,0,0,0
"1186",1186,2,0,0,0
"1187",1187,1,0,0,0
"1188",1188,9,0,0,0
"1189",1189,6,0,0,0
"1190",1190,1,0,0,0
"1191",1191,10,2,0.2,1
"1192",1192,13,2,0.153846153846154,1
"1193",1193,13,0,0,0
"1194",1194,13,2,0.153846153846154,1
"1195",1195,2,0,0,0
"1196",1196,6,0,0,0
"1197",1197,5,2,0.4,1
"1198",1198,10,1,0.1,1
"1199",1199,13,1,0.0769230769230769,1
"1200",1200,12,0,0,0
"1201",1201,8,3,0.375,1
"1202",1202,3,0,0,0
"1203",1203,8,0,0,0
"1204",1204,13,0,0,0
"1205",1205,8,0,0,0
"1206",1206,2,0,0,0
"1207",1207,13,0,0,0
"1208",1208,13,4,0.307692307692308,1
"1209",1209,12,3,0.25,1
"1210",1210,8,1,0.125,1
"1211",1211,13,3,0.230769230769231,1
"1212",1212,11,1,0.0909090909090909,1
"1213",1213,13,1,0.0769230769230769,1
"1214",1214,2,0,0,0
"1215",1215,12,3,0.25,1
"1216",1216,7,0,0,0
"1217",1217,13,0,0,0
"1218",1218,13,0,0,0
"1219",1219,8,0,0,0
"1220",1220,9,0,0,0
"1221",1221,13,0,0,0
"1222",1222,5,0,0,0
"1223",1223,12,0,0,0
"1224",1224,5,0,0,0
"1225",1225,12,0,0,0
"1226",1226,9,0,0,0
"1227",1227,2,0,0,0
"1228",1228,12,0,0,0
"1229",1229,13,2,0.153846153846154,1
"1230",1230,5,0,0,0
"1231",1231,7,3,0.428571428571429,1
"1232",1232,5,0,0,0
"1233",1233,12,0,0,0
"1234",1234,13,0,0,0
"1235",1235,13,0,0,0
"1236",1236,8,0,0,0
"1237",1237,6,0,0,0
"1238",1238,12,0,0,0
"1239",1239,8,1,0.125,1
"1240",1240,13,3,0.230769230769231,1
"1241",1241,7,0,0,0
"1242",1242,6,0,0,0
"1243",1243,4,2,0.5,1
"1244",1244,9,2,0.222222222222222,1
"1245",1245,10,1,0.1,1
"1246",1246,6,0,0,0
"1247",1247,12,0,0,0
"1248",1248,6,0,0,0
"1249",1249,12,4,0.333333333333333,1
"1250",1250,6,0,0,0
"1251",1251,13,4,0.307692307692308,1
"1252",1252,12,2,0.166666666666667,1
"1253",1253,12,3,0.25,1
"1254",1254,7,0,0,0
"1255",1255,13,0,0,0
"1256",1256,2,0,0,0
"1257",1257,6,0,0,0
"1258",1258,6,0,0,0
"1259",1259,10,0,0,0
"1260",1260,1,0,0,0
"1261",1261,7,0,0,0
"1262",1262,2,0,0,0
"1263",1263,2,0,0,0
"1264",1264,6,0,0,0
"1265",1265,2,1,0.5,1
"1266",1266,4,0,0,0
"1267",1267,2,0,0,0
"1268",1268,13,3,0.230769230769231,1
"1269",1269,13,0,0,0
"1270",1270,12,0,0,0
"1271",1271,9,0,0,0
"1272",1272,12,0,0,0
"1273",1273,13,0,0,0
"1274",1274,1,0,0,0
"1275",1275,13,2,0.153846153846154,1
"1276",1276,13,0,0,0
"1277",1277,10,0,0,0
"1278",1278,11,0,0,0
"1279",1279,13,0,0,0
"1280",1280,2,0,0,0
"1281",1281,11,0,0,0
"1282",1282,2,1,0.5,1
"1283",1283,13,0,0,0
"1284",1284,5,0,0,0
"1285",1285,13,4,0.307692307692308,1
"1286",1286,7,0,0,0
"1287",1287,11,1,0.0909090909090909,1
"1288",1288,13,0,0,0
"1289",1289,1,0,0,0
"1290",1290,13,0,0,0
"1291",1291,13,0,0,0
"1292",1292,12,0,0,0
"1293",1293,13,0,0,0
"1294",1294,2,0,0,0
"1295",1295,13,0,0,0
"1296",1296,8,1,0.125,1
"1297",1297,1,0,0,0
"1298",1298,10,2,0.2,1
"1299",1299,13,0,0,0
"1300",1300,11,2,0.181818181818182,1
"1301",1301,13,4,0.307692307692308,1
"1302",1302,13,0,0,0
"1303",1303,3,0,0,0
"1304",1304,5,0,0,0
"1305",1305,3,1,0.333333333333333,1
"1306",1306,6,1,0.166666666666667,1
"1307",1307,13,5,0.384615384615385,1
"1308",1308,4,1,0.25,1
"1309",1309,13,0,0,0
"1310",1310,13,0,0,0
"1311",1311,11,0,0,0
"1312",1312,6,0,0,0
"1313",1313,10,0,0,0
"1314",1314,12,0,0,0
"1315",1315,13,2,0.153846153846154,1
"1316",1316,10,0,0,0
"1317",1317,12,1,0.0833333333333333,1
"1318",1318,13,0,0,0
"1319",1319,10,0,0,0
"1320",1320,12,2,0.166666666666667,1
"1321",1321,11,0,0,0
"1322",1322,2,0,0,0
"1323",1323,10,0,0,0
"1324",1324,12,2,0.166666666666667,1
"1325",1325,10,0,0,0
"1326",1326,2,1,0.5,1
"1327",1327,12,0,0,0
"1328",1328,12,0,0,0
"1329",1329,9,0,0,0
"1330",1330,11,1,0.0909090909090909,1
"1331",1331,13,2,0.153846153846154,1
"1332",1332,9,0,0,0
"1333",1333,13,7,0.538461538461538,1
"1334",1334,12,0,0,0
"1335",1335,8,1,0.125,1
"1336",1336,13,4,0.307692307692308,1
"1337",1337,13,2,0.153846153846154,1
"1338",1338,12,0,0,0
"1339",1339,12,7,0.583333333333333,1
"1340",1340,13,0,0,0
"1341",1341,12,2,0.166666666666667,1
"1342",1342,13,0,0,0
"1343",1343,13,4,0.307692307692308,1
"1344",1344,2,0,0,0
"1345",1345,3,0,0,0
"1346",1346,6,0,0,0
"1347",1347,11,0,0,0
"1348",1348,12,4,0.333333333333333,1
"1349",1349,9,0,0,0
"1350",1350,12,2,0.166666666666667,1
"1351",1351,10,3,0.3,1
"1352",1352,13,0,0,0
"1353",1353,11,0,0,0
"1354",1354,4,0,0,0
"1355",1355,5,0,0,0
"1356",1356,8,2,0.25,1
"1357",1357,2,0,0,0
"1358",1358,8,0,0,0
"1359",1359,2,0,0,0
"1360",1360,12,0,0,0
"1361",1361,12,0,0,0
"1362",1362,13,1,0.0769230769230769,1
"1363",1363,10,0,0,0
"1364",1364,9,5,0.555555555555556,1
"1365",1365,11,0,0,0
"1366",1366,6,0,0,0
"1367",1367,12,0,0,0
"1368",1368,5,0,0,0
"1369",1369,9,2,0.222222222222222,1
"1370",1370,12,2,0.166666666666667,1
"1371",1371,12,0,0,0
"1372",1372,12,0,0,0
"1373",1373,12,1,0.0833333333333333,1
"1374",1374,13,0,0,0
"1375",1375,10,6,0.6,1
"1376",1376,12,1,0.0833333333333333,1
"1377",1377,12,0,0,0
"1378",1378,12,0,0,0
"1379",1379,6,1,0.166666666666667,1
"1380",1380,13,0,0,0
"1381",1381,11,5,0.454545454545455,1
"1382",1382,11,2,0.181818181818182,1
"1383",1383,3,1,0.333333333333333,1
"1384",1384,6,1,0.166666666666667,1
"1385",1385,10,0,0,0
"1386",1386,6,0,0,0
"1387",1387,10,4,0.4,1
"1388",1388,13,4,0.307692307692308,1
"1389",1389,1,0,0,0
"1390",1390,11,0,0,0
"1391",1391,5,0,0,0
"1392",1392,13,0,0,0
"1393",1393,10,1,0.1,1
"1394",1394,13,0,0,0
"1395",1395,12,1,0.0833333333333333,1
"1396",1396,13,2,0.153846153846154,1
"1397",1397,6,1,0.166666666666667,1
"1398",1398,12,4,0.333333333333333,1
"1399",1399,13,3,0.230769230769231,1
"1400",1400,2,0,0,0
"1401",1401,11,0,0,0
"1402",1402,5,2,0.4,1
"1403",1403,8,0,0,0
"1404",1404,8,1,0.125,1
"1405",1405,11,0,0,0
"1406",1406,6,3,0.5,1
"1407",1407,13,0,0,0
"1408",1408,13,1,0.0769230769230769,1
"1409",1409,13,6,0.461538461538462,1
"1410",1410,11,1,0.0909090909090909,1
"1411",1411,8,1,0.125,1
"1412",1412,1,0,0,0
"1413",1413,12,0,0,0
"1414",1414,9,2,0.222222222222222,1
"1415",1415,1,0,0,0
"1416",1416,9,6,0.666666666666667,1
"1417",1417,13,0,0,0
"1418",1418,7,1,0.142857142857143,1
"1419",1419,12,5,0.416666666666667,1
"1420",1420,5,0,0,0
"1421",1421,12,2,0.166666666666667,1
"1422",1422,8,3,0.375,1
"1423",1423,10,2,0.2,1
"1424",1424,11,5,0.454545454545455,1
"1425",1425,13,3,0.230769230769231,1
"1426",1426,7,0,0,0
"1427",1427,12,0,0,0
"1428",1428,6,0,0,0
"1429",1429,9,0,0,0
"1430",1430,8,3,0.375,1
"1431",1431,11,2,0.181818181818182,1
"1432",1432,13,5,0.384615384615385,1
"1433",1433,2,0,0,0
"1434",1434,12,5,0.416666666666667,1
"1435",1435,12,0,0,0
"1436",1436,12,0,0,0
"1437",1437,2,0,0,0
"1438",1438,9,2,0.222222222222222,1
"1439",1439,10,1,0.1,1
"1440",1440,2,0,0,0
"1441",1441,13,1,0.0769230769230769,1
"1442",1442,12,4,0.333333333333333,1
"1443",1443,6,0,0,0
"1444",1444,13,0,0,0
"1445",1445,13,0,0,0
"1446",1446,10,0,0,0
"1447",1447,7,0,0,0
"1448",1448,8,0,0,0
"1449",1449,13,4,0.307692307692308,1
"1450",1450,8,0,0,0
"1451",1451,12,0,0,0
"1452",1452,11,0,0,0
"1453",1453,7,1,0.142857142857143,1
"1454",1454,11,3,0.272727272727273,1
"1455",1455,6,0,0,0
"1456",1456,12,1,0.0833333333333333,1
"1457",1457,4,0,0,0
"1458",1458,11,0,0,0
"1459",1459,11,0,0,0
"1460",1460,7,0,0,0
"1461",1461,12,5,0.416666666666667,1
"1462",1462,10,0,0,0
"1463",1463,5,0,0,0
"1464",1464,2,1,0.5,1
"1465",1465,9,1,0.111111111111111,1
"1466",1466,11,4,0.363636363636364,1
"1467",1467,13,2,0.153846153846154,1
"1468",1468,5,2,0.4,1
"1469",1469,6,0,0,0
"1470",1470,12,2,0.166666666666667,1
"1471",1471,12,2,0.166666666666667,1
"1472",1472,10,0,0,0
"1473",1473,4,1,0.25,1
"1474",1474,8,0,0,0
"1475",1475,6,1,0.166666666666667,1
"1476",1476,11,0,0,0
"1477",1477,11,0,0,0
"1478",1478,6,0,0,0
"1479",1479,12,0,0,0
"1480",1480,11,0,0,0
"1481",1481,12,1,0.0833333333333333,1
"1482",1482,13,1,0.0769230769230769,1
"1483",1483,13,1,0.0769230769230769,1
"1484",1484,2,0,0,0
"1485",1485,2,0,0,0
"1486",1486,12,0,0,0
"1487",1487,12,0,0,0
"1488",1488,11,7,0.636363636363636,1
"1489",1489,10,0,0,0
"1490",1490,13,5,0.384615384615385,1
"1491",1491,7,1,0.142857142857143,1
"1492",1492,13,0,0,0
"1493",1493,12,0,0,0
"1494",1494,2,1,0.5,1
"1495",1495,7,1,0.142857142857143,1
"1496",1496,13,2,0.153846153846154,1
"1497",1497,6,0,0,0
"1498",1498,13,0,0,0
"1499",1499,9,2,0.222222222222222,1
"1500",1500,12,1,0.0833333333333333,1
"1501",1501,8,0,0,0
"1502",1502,2,1,0.5,1
"1503",1503,13,1,0.0769230769230769,1
"1504",1504,8,0,0,0
"1505",1505,9,0,0,0
"1506",1506,12,0,0,0
"1507",1507,13,0,0,0
"1508",1508,10,0,0,0
"1509",1509,13,0,0,0
"1510",1510,13,1,0.0769230769230769,1
"1511",1511,2,0,0,0
"1512",1512,13,0,0,0
"1513",1513,13,4,0.307692307692308,1
"1514",1514,10,3,0.3,1
"1515",1515,13,2,0.153846153846154,1
"1516",1516,7,0,0,0
"1517",1517,3,0,0,0
"1518",1518,5,0,0,0
"1519",1519,11,0,0,0
"1520",1520,11,3,0.272727272727273,1
"1521",1521,12,0,0,0
"1522",1522,13,0,0,0
"1523",1523,7,0,0,0
"1524",1524,13,0,0,0
"1525",1525,13,0,0,0
"1526",1526,13,0,0,0
"1527",1527,12,0,0,0
"1528",1528,10,0,0,0
"1529",1529,12,2,0.166666666666667,1
"1530",1530,13,0,0,0
"1531",1531,9,2,0.222222222222222,1
"1532",1532,9,0,0,0
"1533",1533,12,5,0.416666666666667,1
"1534",1534,13,1,0.0769230769230769,1
"1535",1535,7,2,0.285714285714286,1
"1536",1536,10,2,0.2,1
"1537",1537,11,0,0,0
"1538",1538,7,2,0.285714285714286,1
"1539",1539,10,2,0.2,1
"1540",1540,6,1,0.166666666666667,1
"1541",1541,3,0,0,0
"1542",1542,10,6,0.6,1
"1543",1543,2,0,0,0
"1544",1544,12,2,0.166666666666667,1
"1545",1545,12,2,0.166666666666667,1
"1546",1546,12,3,0.25,1
"1547",1547,12,0,0,0
"1548",1548,13,0,0,0
"1549",1549,12,1,0.0833333333333333,1
"1550",1550,10,4,0.4,1
"1551",1551,13,0,0,0
"1552",1552,11,0,0,0
"1553",1553,13,0,0,0
"1554",1554,10,5,0.5,1
"1555",1555,13,1,0.0769230769230769,1
"1556",1556,12,3,0.25,1
"1557",1557,12,0,0,0
"1558",1558,13,0,0,0
"1559",1559,6,0,0,0
"1560",1560,13,0,0,0
"1561",1561,13,3,0.230769230769231,1
"1562",1562,13,5,0.384615384615385,1
"1563",1563,6,2,0.333333333333333,1
"1564",1564,13,0,0,0
"1565",1565,2,0,0,0
"1566",1566,10,2,0.2,1
"1567",1567,11,0,0,0
"1568",1568,2,0,0,0
"1569",1569,13,0,0,0
"1570",1570,13,0,0,0
"1571",1571,13,0,0,0
"1572",1572,10,0,0,0
"1573",1573,5,0,0,0
"1574",1574,13,0,0,0
"1575",1575,9,0,0,0
"1576",1576,8,1,0.125,1
"1577",1577,11,1,0.0909090909090909,1
"1578",1578,3,0,0,0
"1579",1579,10,2,0.2,1
"1580",1580,10,0,0,0
"1581",1581,10,0,0,0
"1582",1582,12,0,0,0
"1583",1583,11,2,0.181818181818182,1
"1584",1584,2,0,0,0
"1585",1585,11,1,0.0909090909090909,1
"1586",1586,13,0,0,0
"1587",1587,11,0,0,0
"1588",1588,6,0,0,0
"1589",1589,12,0,0,0
"1590",1590,4,0,0,0
"1591",1591,10,0,0,0
"1592",1592,11,5,0.454545454545455,1
"1593",1593,13,6,0.461538461538462,1
"1594",1594,2,0,0,0
"1595",1595,7,1,0.142857142857143,1
"1596",1596,11,1,0.0909090909090909,1
"1597",1597,13,3,0.230769230769231,1
"1598",1598,2,0,0,0
"1599",1599,13,0,0,0
"1600",1600,7,0,0,0
"1601",1601,13,2,0.153846153846154,1
"1602",1602,11,0,0,0
"1603",1603,8,0,0,0
"1604",1604,6,0,0,0
"1605",1605,2,0,0,0
"1606",1606,10,3,0.3,1
"1607",1607,7,0,0,0
"1608",1608,5,0,0,0
"1609",1609,12,0,0,0
"1610",1610,6,0,0,0
"1611",1611,8,1,0.125,1
"1612",1612,13,0,0,0
"1613",1613,8,0,0,0
"1614",1614,13,2,0.153846153846154,1
"1615",1615,11,0,0,0
"1616",1616,7,1,0.142857142857143,1
"1617",1617,12,0,0,0
"1618",1618,8,0,0,0
"1619",1619,10,0,0,0
"1620",1620,10,0,0,0
"1621",1621,9,0,0,0
"1622",1622,2,0,0,0
"1623",1623,8,0,0,0
"1624",1624,11,1,0.0909090909090909,1
"1625",1625,10,2,0.2,1
"1626",1626,6,0,0,0
"1627",1627,13,2,0.153846153846154,1
"1628",1628,13,1,0.0769230769230769,1
"1629",1629,13,0,0,0
"1630",1630,10,2,0.2,1
"1631",1631,13,0,0,0
"1632",1632,3,0,0,0
"1633",1633,11,2,0.181818181818182,1
"1634",1634,12,3,0.25,1
"1635",1635,13,0,0,0
"1636",1636,13,4,0.307692307692308,1
"1637",1637,2,0,0,0
"1638",1638,11,2,0.181818181818182,1
"1639",1639,9,1,0.111111111111111,1
"1640",1640,13,0,0,0
"1641",1641,10,0,0,0
"1642",1642,12,0,0,0
"1643",1643,4,1,0.25,1
"1644",1644,13,3,0.230769230769231,1
"1645",1645,13,5,0.384615384615385,1
"1646",1646,8,0,0,0
"1647",1647,13,0,0,0
"1648",1648,4,0,0,0
"1649",1649,2,0,0,0
"1650",1650,2,0,0,0
"1651",1651,9,0,0,0
"1652",1652,6,3,0.5,1
"1653",1653,13,3,0.230769230769231,1
"1654",1654,12,2,0.166666666666667,1
"1655",1655,3,1,0.333333333333333,1
"1656",1656,3,2,0.666666666666667,1
"1657",1657,13,0,0,0
"1658",1658,10,2,0.2,1
"1659",1659,7,0,0,0
"1660",1660,10,1,0.1,1
"1661",1661,11,0,0,0
"1662",1662,6,0,0,0
"1663",1663,10,0,0,0
"1664",1664,2,0,0,0
"1665",1665,11,1,0.0909090909090909,1
"1666",1666,11,0,0,0
"1667",1667,10,1,0.1,1
"1668",1668,8,1,0.125,1
"1669",1669,11,1,0.0909090909090909,1
"1670",1670,12,0,0,0
"1671",1671,13,2,0.153846153846154,1
"1672",1672,6,0,0,0
"1673",1673,11,0,0,0
"1674",1674,5,0,0,0
"1675",1675,13,0,0,0
"1676",1676,10,2,0.2,1
"1677",1677,2,0,0,0
"1678",1678,11,0,0,0
"1679",1679,4,2,0.5,1
"1680",1680,13,0,0,0
"1681",1681,13,0,0,0
"1682",1682,4,0,0,0
"1683",1683,6,0,0,0
"1684",1684,5,0,0,0
"1685",1685,6,2,0.333333333333333,1
"1686",1686,6,0,0,0
"1687",1687,13,0,0,0
"1688",1688,13,0,0,0
"1689",1689,13,0,0,0
"1690",1690,11,0,0,0
"1691",1691,7,0,0,0
"1692",1692,13,3,0.230769230769231,1
"1693",1693,2,0,0,0
"1694",1694,10,4,0.4,1
"1695",1695,12,5,0.416666666666667,1
"1696",1696,8,0,0,0
"1697",1697,12,3,0.25,1
"1698",1698,10,0,0,0
"1699",1699,9,2,0.222222222222222,1
"1700",1700,2,0,0,0
"1701",1701,13,0,0,0
"1702",1702,10,3,0.3,1
"1703",1703,11,2,0.181818181818182,1
"1704",1704,6,0,0,0
"1705",1705,11,3,0.272727272727273,1
"1706",1706,5,0,0,0
"1707",1707,8,1,0.125,1
"1708",1708,12,2,0.166666666666667,1
"1709",1709,12,4,0.333333333333333,1
"1710",1710,12,2,0.166666666666667,1
"1711",1711,12,0,0,0
"1712",1712,1,0,0,0
"1713",1713,10,2,0.2,1
"1714",1714,11,0,0,0
"1715",1715,5,1,0.2,1
"1716",1716,6,0,0,0
"1717",1717,5,2,0.4,1
"1718",1718,2,0,0,0
"1719",1719,10,1,0.1,1
"1720",1720,4,2,0.5,1
"1721",1721,5,1,0.2,1
"1722",1722,8,0,0,0
"1723",1723,13,1,0.0769230769230769,1
"1724",1724,12,4,0.333333333333333,1
"1725",1725,6,4,0.666666666666667,1
"1726",1726,11,3,0.272727272727273,1
"1727",1727,12,4,0.333333333333333,1
"1728",1728,8,4,0.5,1
"1729",1729,8,3,0.375,1
"1730",1730,8,0,0,0
"1731",1731,13,1,0.0769230769230769,1
"1732",1732,12,0,0,0
"1733",1733,11,1,0.0909090909090909,1
"1734",1734,5,1,0.2,1
"1735",1735,10,3,0.3,1
"1736",1736,13,0,0,0
"1737",1737,12,0,0,0
"1738",1738,13,0,0,0
"1739",1739,11,3,0.272727272727273,1
"1740",1740,2,0,0,0
"1741",1741,7,1,0.142857142857143,1
"1742",1742,13,0,0,0
"1743",1743,11,1,0.0909090909090909,1
"1744",1744,10,0,0,0
"1745",1745,5,0,0,0
"1746",1746,2,0,0,0
"1747",1747,2,0,0,0
"1748",1748,11,0,0,0
"1749",1749,12,0,0,0
"1750",1750,13,5,0.384615384615385,1
"1751",1751,11,0,0,0
"1752",1752,10,0,0,0
"1753",1753,9,0,0,0
"1754",1754,9,4,0.444444444444444,1
"1755",1755,13,0,0,0
"1756",1756,10,2,0.2,1
"1757",1757,13,0,0,0
"1758",1758,8,0,0,0
"1759",1759,5,2,0.4,1
"1760",1760,2,0,0,0
"1761",1761,12,0,0,0
"1762",1762,6,0,0,0
"1763",1763,12,0,0,0
"1764",1764,3,0,0,0
"1765",1765,12,0,0,0
"1766",1766,13,1,0.0769230769230769,1
"1767",1767,11,0,0,0
"1768",1768,11,0,0,0
"1769",1769,13,0,0,0
"1770",1770,2,0,0,0
"1771",1771,12,0,0,0
"1772",1772,1,0,0,0
"1773",1773,13,4,0.307692307692308,1
"1774",1774,9,0,0,0
"1775",1775,6,0,0,0
"1776",1776,7,3,0.428571428571429,1
"1777",1777,6,1,0.166666666666667,1
"1778",1778,12,3,0.25,1
"1779",1779,11,0,0,0
"1780",1780,10,2,0.2,1
"1781",1781,3,1,0.333333333333333,1
"1782",1782,4,2,0.5,1
"1783",1783,13,3,0.230769230769231,1
"1784",1784,7,3,0.428571428571429,1
"1785",1785,9,3,0.333333333333333,1
"1786",1786,6,2,0.333333333333333,1
"1787",1787,8,0,0,0
"1788",1788,4,0,0,0
