"","id","num_wave_voted","num_switch","switch_ratio","ifswitch"
"1",1,7,0,0,0
"2",2,11,2,0.181818181818182,1
"3",3,10,1,0.1,1
"4",6,7,4,0.571428571428571,1
"5",7,9,1,0.111111111111111,1
"6",10,7,0,0,0
"7",11,6,0,0,0
"8",13,3,0,0,0
"9",15,12,2,0.166666666666667,1
"10",17,9,0,0,0
"11",18,10,0,0,0
"12",19,7,0,0,0
"13",20,3,0,0,0
"14",21,1,0,0,0
"15",22,2,0,0,0
"16",23,8,0,0,0
"17",24,7,0,0,0
"18",25,3,0,0,0
"19",27,5,0,0,0
"20",28,5,2,0.4,1
"21",29,11,7,0.636363636363636,1
"22",31,9,0,0,0
"23",34,10,2,0.2,1
"24",35,10,0,0,0
"25",36,12,1,0.0833333333333333,1
"26",37,3,0,0,0
"27",38,6,0,0,0
"28",39,12,0,0,0
"29",40,12,0,0,0
"30",41,12,0,0,0
"31",42,9,0,0,0
"32",43,11,0,0,0
"33",44,11,0,0,0
"34",45,10,1,0.1,1
"35",46,12,0,0,0
"36",47,5,0,0,0
"37",50,10,6,0.6,1
"38",53,8,1,0.125,1
"39",54,4,0,0,0
"40",55,11,0,0,0
"41",56,12,4,0.333333333333333,1
"42",58,2,1,0.5,1
"43",59,8,2,0.25,1
"44",61,12,0,0,0
"45",63,12,2,0.166666666666667,1
"46",64,3,0,0,0
"47",66,11,0,0,0
"48",68,11,0,0,0
"49",69,9,1,0.111111111111111,1
"50",70,7,0,0,0
"51",71,7,0,0,0
"52",74,4,2,0.5,1
"53",77,10,0,0,0
"54",78,9,0,0,0
"55",80,10,0,0,0
"56",81,11,3,0.272727272727273,1
"57",82,2,0,0,0
"58",83,4,0,0,0
"59",84,12,0,0,0
"60",85,2,0,0,0
"61",86,11,0,0,0
"62",87,11,5,0.454545454545455,1
"63",88,11,2,0.181818181818182,1
"64",89,12,0,0,0
"65",90,11,0,0,0
"66",92,3,0,0,0
"67",93,8,1,0.125,1
"68",94,7,1,0.142857142857143,1
"69",95,6,5,0.833333333333333,1
"70",97,3,0,0,0
"71",98,12,4,0.333333333333333,1
"72",99,8,0,0,0
"73",100,8,4,0.5,1
"74",101,12,3,0.25,1
"75",102,8,0,0,0
"76",103,12,0,0,0
"77",104,7,1,0.142857142857143,1
"78",105,6,0,0,0
"79",106,4,0,0,0
"80",109,10,0,0,0
"81",110,2,0,0,0
"82",112,10,2,0.2,1
"83",113,10,0,0,0
"84",114,9,0,0,0
"85",115,11,0,0,0
"86",117,8,0,0,0
"87",118,11,0,0,0
"88",119,12,3,0.25,1
"89",120,12,0,0,0
"90",121,11,0,0,0
"91",122,8,0,0,0
"92",123,5,0,0,0
"93",124,4,0,0,0
"94",125,8,0,0,0
"95",126,12,2,0.166666666666667,1
"96",127,12,1,0.0833333333333333,1
"97",128,10,0,0,0
"98",129,10,0,0,0
"99",130,12,0,0,0
"100",132,8,0,0,0
"101",133,10,3,0.3,1
"102",137,5,0,0,0
"103",138,6,1,0.166666666666667,1
"104",139,5,0,0,0
"105",141,9,3,0.333333333333333,1
"106",142,10,1,0.1,1
"107",143,1,0,0,0
"108",144,10,0,0,0
"109",145,8,0,0,0
"110",146,12,0,0,0
"111",147,5,1,0.2,1
"112",148,5,0,0,0
"113",149,1,0,0,0
"114",152,8,2,0.25,1
"115",153,7,0,0,0
"116",154,7,3,0.428571428571429,1
"117",155,6,0,0,0
"118",157,11,0,0,0
"119",159,1,0,0,0
"120",160,7,2,0.285714285714286,1
"121",161,2,0,0,0
"122",162,12,4,0.333333333333333,1
"123",163,9,0,0,0
"124",164,12,1,0.0833333333333333,1
"125",165,12,0,0,0
"126",166,5,0,0,0
"127",167,5,0,0,0
"128",168,8,1,0.125,1
"129",173,9,4,0.444444444444444,1
"130",174,9,2,0.222222222222222,1
"131",175,4,1,0.25,1
"132",177,12,5,0.416666666666667,1
"133",179,11,0,0,0
"134",180,11,0,0,0
"135",183,11,0,0,0
"136",186,10,2,0.2,1
"137",187,11,0,0,0
"138",188,12,0,0,0
"139",189,8,0,0,0
"140",190,8,0,0,0
"141",192,12,2,0.166666666666667,1
"142",193,7,0,0,0
"143",194,11,2,0.181818181818182,1
"144",197,7,0,0,0
"145",198,4,0,0,0
"146",200,10,2,0.2,1
"147",201,11,3,0.272727272727273,1
"148",202,8,1,0.125,1
"149",204,7,0,0,0
"150",205,5,0,0,0
"151",206,5,0,0,0
"152",208,10,0,0,0
"153",210,6,0,0,0
"154",211,7,2,0.285714285714286,1
"155",212,11,0,0,0
"156",213,11,0,0,0
"157",215,3,0,0,0
"158",216,11,0,0,0
"159",217,4,0,0,0
"160",220,6,1,0.166666666666667,1
"161",221,11,2,0.181818181818182,1
"162",223,2,0,0,0
"163",225,8,0,0,0
"164",227,3,0,0,0
"165",228,11,1,0.0909090909090909,1
"166",231,3,1,0.333333333333333,1
"167",232,12,3,0.25,1
"168",233,11,0,0,0
"169",234,8,3,0.375,1
"170",235,12,0,0,0
"171",236,6,1,0.166666666666667,1
"172",237,2,0,0,0
"173",239,5,2,0.4,1
"174",241,7,0,0,0
"175",243,11,0,0,0
"176",245,4,2,0.5,1
"177",246,9,2,0.222222222222222,1
"178",248,12,0,0,0
"179",250,9,0,0,0
"180",252,1,0,0,0
"181",253,4,0,0,0
"182",254,4,0,0,0
"183",255,2,0,0,0
"184",257,1,0,0,0
"185",258,9,0,0,0
"186",263,10,0,0,0
"187",265,9,1,0.111111111111111,1
"188",266,9,0,0,0
"189",267,12,1,0.0833333333333333,1
"190",270,10,0,0,0
"191",271,10,0,0,0
"192",272,10,2,0.2,1
"193",273,12,2,0.166666666666667,1
"194",275,2,0,0,0
"195",277,1,0,0,0
"196",278,12,0,0,0
"197",279,11,0,0,0
"198",281,4,1,0.25,1
"199",282,10,0,0,0
"200",284,11,3,0.272727272727273,1
"201",285,12,0,0,0
"202",286,7,2,0.285714285714286,1
"203",287,8,0,0,0
"204",288,12,0,0,0
"205",289,5,0,0,0
"206",290,2,0,0,0
"207",293,12,0,0,0
"208",294,2,0,0,0
"209",295,10,0,0,0
"210",296,9,0,0,0
"211",297,11,1,0.0909090909090909,1
"212",298,12,0,0,0
"213",299,3,0,0,0
"214",301,8,1,0.125,1
"215",302,5,0,0,0
"216",303,9,2,0.222222222222222,1
"217",304,2,0,0,0
"218",306,2,0,0,0
"219",307,12,0,0,0
"220",308,12,0,0,0
"221",309,9,0,0,0
"222",311,6,0,0,0
"223",312,6,3,0.5,1
"224",313,2,0,0,0
"225",315,4,0,0,0
"226",317,3,0,0,0
"227",319,2,0,0,0
"228",320,8,3,0.375,1
"229",321,7,0,0,0
"230",322,2,1,0.5,1
"231",323,2,0,0,0
"232",324,7,0,0,0
"233",325,10,0,0,0
"234",327,1,0,0,0
"235",328,2,0,0,0
"236",329,5,0,0,0
"237",330,2,0,0,0
"238",331,12,0,0,0
"239",333,2,1,0.5,1
"240",335,1,0,0,0
"241",336,6,0,0,0
"242",337,3,0,0,0
"243",338,2,1,0.5,1
"244",339,2,0,0,0
"245",340,12,0,0,0
"246",341,7,0,0,0
"247",345,8,0,0,0
"248",346,10,2,0.2,1
"249",348,2,0,0,0
"250",349,11,5,0.454545454545455,1
"251",350,11,5,0.454545454545455,1
"252",351,2,0,0,0
"253",353,11,1,0.0909090909090909,1
"254",354,9,4,0.444444444444444,1
"255",355,7,0,0,0
"256",357,4,2,0.5,1
"257",358,11,0,0,0
"258",360,1,0,0,0
"259",361,1,0,0,0
"260",362,2,0,0,0
"261",364,1,0,0,0
"262",365,10,4,0.4,1
"263",366,9,0,0,0
"264",368,5,0,0,0
"265",369,11,2,0.181818181818182,1
"266",370,10,0,0,0
"267",371,12,1,0.0833333333333333,1
"268",374,1,0,0,0
"269",376,12,0,0,0
"270",377,11,2,0.181818181818182,1
"271",379,10,0,0,0
"272",380,12,1,0.0833333333333333,1
"273",381,7,2,0.285714285714286,1
"274",382,3,0,0,0
"275",384,12,0,0,0
"276",385,3,1,0.333333333333333,1
"277",386,8,0,0,0
"278",387,2,0,0,0
"279",388,9,2,0.222222222222222,1
"280",389,11,0,0,0
"281",390,9,0,0,0
"282",391,4,0,0,0
"283",393,5,1,0.2,1
"284",394,11,1,0.0909090909090909,1
"285",395,9,2,0.222222222222222,1
"286",396,12,0,0,0
"287",397,7,3,0.428571428571429,1
"288",398,12,2,0.166666666666667,1
"289",399,6,0,0,0
"290",400,1,0,0,0
"291",401,1,0,0,0
"292",402,2,0,0,0
"293",403,7,1,0.142857142857143,1
"294",405,12,1,0.0833333333333333,1
"295",406,9,0,0,0
"296",407,10,0,0,0
"297",408,5,0,0,0
"298",409,11,0,0,0
"299",410,2,0,0,0
"300",411,8,0,0,0
"301",412,7,4,0.571428571428571,1
"302",413,3,0,0,0
"303",414,2,0,0,0
"304",415,5,0,0,0
"305",417,9,1,0.111111111111111,1
"306",418,2,0,0,0
"307",419,8,0,0,0
"308",420,10,0,0,0
"309",421,3,2,0.666666666666667,1
"310",422,5,0,0,0
"311",423,8,0,0,0
"312",424,7,0,0,0
"313",425,8,0,0,0
"314",426,5,1,0.2,1
"315",427,2,0,0,0
"316",428,9,0,0,0
"317",429,12,0,0,0
"318",431,10,0,0,0
"319",432,5,3,0.6,1
"320",433,12,0,0,0
"321",434,12,0,0,0
"322",436,2,1,0.5,1
"323",440,5,1,0.2,1
"324",441,5,0,0,0
"325",443,12,0,0,0
"326",444,5,2,0.4,1
"327",445,10,0,0,0
"328",446,9,2,0.222222222222222,1
"329",448,3,0,0,0
"330",449,12,0,0,0
"331",450,8,4,0.5,1
"332",451,8,2,0.25,1
"333",453,9,3,0.333333333333333,1
"334",454,3,1,0.333333333333333,1
"335",455,10,0,0,0
"336",456,12,0,0,0
"337",457,2,1,0.5,1
"338",458,11,0,0,0
"339",459,6,1,0.166666666666667,1
"340",460,11,2,0.181818181818182,1
"341",461,11,0,0,0
"342",462,5,2,0.4,1
"343",464,11,1,0.0909090909090909,1
"344",465,4,2,0.5,1
"345",466,10,0,0,0
"346",467,10,4,0.4,1
"347",468,11,0,0,0
"348",469,10,0,0,0
"349",470,5,0,0,0
"350",471,11,0,0,0
"351",472,3,0,0,0
"352",473,1,0,0,0
"353",474,3,0,0,0
"354",476,11,0,0,0
"355",477,9,4,0.444444444444444,1
"356",478,10,0,0,0
"357",480,4,0,0,0
"358",481,11,0,0,0
"359",482,2,0,0,0
"360",483,3,0,0,0
"361",485,11,3,0.272727272727273,1
"362",486,10,0,0,0
"363",487,2,0,0,0
"364",488,10,6,0.6,1
"365",489,12,0,0,0
"366",490,4,2,0.5,1
"367",491,11,1,0.0909090909090909,1
"368",492,10,1,0.1,1
"369",493,2,0,0,0
"370",496,4,0,0,0
"371",497,8,0,0,0
"372",498,4,0,0,0
"373",499,4,0,0,0
"374",500,7,1,0.142857142857143,1
"375",501,7,0,0,0
"376",502,7,4,0.571428571428571,1
"377",504,2,0,0,0
"378",505,2,0,0,0
"379",507,7,0,0,0
"380",508,7,0,0,0
"381",509,10,2,0.2,1
"382",510,12,2,0.166666666666667,1
"383",511,10,0,0,0
"384",512,12,0,0,0
"385",514,5,0,0,0
"386",515,12,4,0.333333333333333,1
"387",516,9,0,0,0
"388",517,8,3,0.375,1
"389",518,6,2,0.333333333333333,1
"390",520,10,0,0,0
"391",522,10,2,0.2,1
"392",523,10,0,0,0
"393",525,12,3,0.25,1
"394",526,4,0,0,0
"395",527,10,1,0.1,1
"396",529,6,2,0.333333333333333,1
"397",531,1,0,0,0
"398",532,2,0,0,0
"399",533,10,0,0,0
"400",534,12,0,0,0
"401",535,1,0,0,0
"402",537,1,0,0,0
"403",538,2,0,0,0
"404",541,4,0,0,0
"405",543,8,2,0.25,1
"406",544,9,3,0.333333333333333,1
"407",545,6,1,0.166666666666667,1
"408",546,6,0,0,0
"409",547,2,0,0,0
"410",548,10,2,0.2,1
"411",549,5,0,0,0
"412",550,9,2,0.222222222222222,1
"413",551,2,1,0.5,1
"414",552,7,3,0.428571428571429,1
"415",553,12,1,0.0833333333333333,1
"416",554,2,1,0.5,1
"417",555,8,0,0,0
"418",557,9,0,0,0
"419",559,11,1,0.0909090909090909,1
"420",560,11,2,0.181818181818182,1
"421",561,1,0,0,0
"422",562,7,0,0,0
"423",563,5,0,0,0
"424",564,7,0,0,0
"425",565,3,0,0,0
"426",566,11,0,0,0
"427",567,11,0,0,0
"428",568,5,0,0,0
"429",569,11,0,0,0
"430",570,11,0,0,0
"431",571,6,1,0.166666666666667,1
"432",572,9,1,0.111111111111111,1
"433",573,7,1,0.142857142857143,1
"434",574,2,0,0,0
"435",575,10,2,0.2,1
"436",576,10,3,0.3,1
"437",579,11,0,0,0
"438",580,9,0,0,0
"439",581,2,0,0,0
"440",583,6,0,0,0
"441",584,11,3,0.272727272727273,1
"442",585,11,0,0,0
"443",587,4,2,0.5,1
"444",590,7,0,0,0
"445",591,7,0,0,0
"446",592,4,0,0,0
"447",595,12,0,0,0
"448",596,12,0,0,0
"449",597,2,0,0,0
"450",598,7,1,0.142857142857143,1
"451",599,12,0,0,0
"452",601,10,0,0,0
"453",602,12,0,0,0
"454",605,5,0,0,0
"455",607,11,3,0.272727272727273,1
"456",608,11,3,0.272727272727273,1
"457",609,5,0,0,0
"458",610,8,0,0,0
"459",611,10,0,0,0
"460",612,8,0,0,0
"461",613,12,0,0,0
"462",614,2,0,0,0
"463",616,11,0,0,0
"464",618,2,1,0.5,1
"465",620,2,0,0,0
"466",621,11,0,0,0
"467",622,10,0,0,0
"468",623,7,0,0,0
"469",624,8,0,0,0
"470",625,10,0,0,0
"471",626,6,0,0,0
"472",627,11,1,0.0909090909090909,1
"473",628,5,0,0,0
"474",630,7,1,0.142857142857143,1
"475",631,9,3,0.333333333333333,1
"476",633,5,0,0,0
"477",634,11,0,0,0
"478",636,10,1,0.1,1
"479",637,7,3,0.428571428571429,1
"480",638,8,0,0,0
"481",641,10,0,0,0
"482",642,6,0,0,0
"483",643,11,0,0,0
"484",645,5,0,0,0
"485",646,9,0,0,0
"486",647,3,0,0,0
"487",648,12,0,0,0
"488",649,8,0,0,0
"489",650,12,0,0,0
"490",651,2,0,0,0
"491",652,12,0,0,0
"492",654,11,0,0,0
"493",656,10,0,0,0
"494",659,12,0,0,0
"495",660,11,0,0,0
"496",661,10,0,0,0
"497",663,6,0,0,0
"498",664,10,0,0,0
"499",665,8,4,0.5,1
"500",666,9,0,0,0
"501",667,12,0,0,0
"502",668,12,0,0,0
"503",669,7,0,0,0
"504",671,7,0,0,0
"505",673,3,2,0.666666666666667,1
"506",674,10,3,0.3,1
"507",675,6,0,0,0
"508",676,10,2,0.2,1
"509",678,5,0,0,0
"510",679,9,0,0,0
"511",680,12,0,0,0
"512",682,12,3,0.25,1
"513",683,8,0,0,0
"514",684,4,0,0,0
"515",686,8,0,0,0
"516",687,11,0,0,0
"517",688,12,0,0,0
"518",692,7,0,0,0
"519",693,10,0,0,0
"520",698,6,0,0,0
"521",699,6,0,0,0
"522",701,2,0,0,0
"523",702,9,0,0,0
"524",705,9,0,0,0
"525",706,11,0,0,0
"526",707,11,0,0,0
"527",708,11,1,0.0909090909090909,1
"528",710,12,2,0.166666666666667,1
"529",712,3,0,0,0
"530",714,7,1,0.142857142857143,1
"531",715,2,0,0,0
"532",716,10,1,0.1,1
"533",717,12,0,0,0
"534",718,5,0,0,0
"535",719,9,4,0.444444444444444,1
"536",720,12,1,0.0833333333333333,1
"537",721,9,0,0,0
"538",723,2,0,0,0
"539",724,12,0,0,0
"540",725,6,0,0,0
"541",726,9,0,0,0
"542",727,11,3,0.272727272727273,1
"543",730,10,0,0,0
"544",731,8,0,0,0
"545",732,11,0,0,0
"546",734,9,5,0.555555555555556,1
"547",736,12,2,0.166666666666667,1
"548",739,11,0,0,0
"549",741,8,2,0.25,1
"550",742,10,0,0,0
"551",743,12,2,0.166666666666667,1
"552",744,11,0,0,0
"553",745,9,0,0,0
"554",746,4,0,0,0
"555",747,7,0,0,0
"556",748,2,0,0,0
"557",749,8,0,0,0
"558",750,12,0,0,0
"559",751,12,0,0,0
"560",752,12,0,0,0
"561",753,6,0,0,0
"562",754,5,0,0,0
"563",755,7,0,0,0
"564",757,7,0,0,0
"565",758,12,1,0.0833333333333333,1
"566",759,12,0,0,0
"567",760,2,1,0.5,1
"568",762,1,0,0,0
"569",763,12,5,0.416666666666667,1
"570",765,10,0,0,0
"571",766,8,1,0.125,1
"572",768,12,0,0,0
"573",769,12,0,0,0
"574",772,12,0,0,0
"575",773,10,3,0.3,1
"576",774,12,0,0,0
"577",775,8,1,0.125,1
"578",776,12,4,0.333333333333333,1
"579",777,11,1,0.0909090909090909,1
"580",778,10,2,0.2,1
"581",779,11,2,0.181818181818182,1
"582",780,12,0,0,0
"583",781,9,2,0.222222222222222,1
"584",782,2,0,0,0
"585",784,12,0,0,0
"586",785,11,1,0.0909090909090909,1
"587",786,5,2,0.4,1
"588",788,10,0,0,0
"589",789,12,0,0,0
"590",790,11,0,0,0
"591",791,3,0,0,0
"592",792,12,2,0.166666666666667,1
"593",793,8,0,0,0
"594",794,12,0,0,0
"595",795,10,0,0,0
"596",796,11,0,0,0
"597",797,5,0,0,0
"598",798,10,0,0,0
"599",799,11,0,0,0
"600",800,11,0,0,0
"601",802,11,0,0,0
"602",804,11,0,0,0
"603",805,10,0,0,0
"604",806,5,4,0.8,1
"605",808,3,0,0,0
"606",809,5,1,0.2,1
"607",810,12,0,0,0
"608",811,5,0,0,0
"609",812,11,0,0,0
"610",814,11,2,0.181818181818182,1
"611",815,7,0,0,0
"612",817,1,0,0,0
"613",818,6,0,0,0
"614",821,12,0,0,0
"615",822,6,2,0.333333333333333,1
"616",823,2,0,0,0
"617",824,9,2,0.222222222222222,1
"618",826,1,0,0,0
"619",828,7,5,0.714285714285714,1
"620",829,11,0,0,0
"621",830,2,0,0,0
"622",831,12,2,0.166666666666667,1
"623",832,6,0,0,0
"624",833,9,0,0,0
"625",836,11,0,0,0
"626",837,3,0,0,0
"627",839,11,0,0,0
"628",841,8,0,0,0
"629",842,5,0,0,0
"630",843,5,0,0,0
"631",844,5,0,0,0
"632",846,1,0,0,0
"633",848,10,0,0,0
"634",849,12,0,0,0
"635",851,2,0,0,0
"636",852,11,0,0,0
"637",853,12,0,0,0
"638",854,11,1,0.0909090909090909,1
"639",856,8,0,0,0
"640",858,12,0,0,0
"641",859,12,0,0,0
"642",860,5,1,0.2,1
"643",861,12,0,0,0
"644",862,7,4,0.571428571428571,1
"645",863,10,0,0,0
"646",865,3,0,0,0
"647",866,7,1,0.142857142857143,1
"648",867,9,2,0.222222222222222,1
"649",869,3,0,0,0
"650",870,4,0,0,0
"651",872,1,0,0,0
"652",873,5,0,0,0
"653",874,10,0,0,0
"654",876,9,0,0,0
"655",879,10,0,0,0
"656",880,4,0,0,0
"657",881,12,4,0.333333333333333,1
"658",882,3,0,0,0
"659",883,12,0,0,0
"660",885,10,2,0.2,1
"661",886,3,0,0,0
"662",887,10,0,0,0
"663",888,12,0,0,0
"664",889,9,0,0,0
"665",890,6,0,0,0
"666",891,12,0,0,0
"667",892,8,0,0,0
"668",894,11,3,0.272727272727273,1
"669",895,7,0,0,0
"670",896,8,0,0,0
"671",899,9,5,0.555555555555556,1
"672",900,6,1,0.166666666666667,1
"673",901,4,1,0.25,1
"674",904,12,2,0.166666666666667,1
"675",905,7,0,0,0
"676",906,9,0,0,0
"677",907,12,0,0,0
"678",908,12,0,0,0
"679",910,2,0,0,0
"680",911,9,0,0,0
"681",912,11,0,0,0
"682",913,10,4,0.4,1
"683",914,12,0,0,0
"684",916,6,0,0,0
"685",917,7,0,0,0
"686",918,11,0,0,0
"687",919,8,0,0,0
"688",920,11,0,0,0
"689",922,12,0,0,0
"690",923,5,0,0,0
"691",925,12,0,0,0
"692",927,4,0,0,0
"693",928,5,0,0,0
"694",930,9,0,0,0
"695",931,12,3,0.25,1
"696",932,12,2,0.166666666666667,1
"697",933,9,0,0,0
"698",934,11,0,0,0
"699",935,11,2,0.181818181818182,1
"700",936,2,0,0,0
"701",937,12,0,0,0
"702",938,1,0,0,0
"703",939,2,0,0,0
"704",940,11,0,0,0
"705",941,12,5,0.416666666666667,1
"706",942,11,0,0,0
"707",943,2,0,0,0
"708",944,11,0,0,0
"709",945,8,0,0,0
"710",947,2,0,0,0
"711",949,11,3,0.272727272727273,1
"712",950,11,2,0.181818181818182,1
"713",951,7,0,0,0
"714",955,9,4,0.444444444444444,1
"715",957,1,0,0,0
"716",958,8,0,0,0
"717",959,5,0,0,0
"718",960,7,3,0.428571428571429,1
"719",961,10,2,0.2,1
"720",964,12,0,0,0
"721",966,9,4,0.444444444444444,1
"722",967,12,0,0,0
"723",968,12,0,0,0
"724",969,3,0,0,0
"725",970,5,0,0,0
"726",971,12,0,0,0
"727",973,12,0,0,0
"728",974,8,0,0,0
"729",975,7,0,0,0
"730",977,12,2,0.166666666666667,1
"731",981,8,0,0,0
"732",982,11,0,0,0
"733",983,11,0,0,0
"734",984,6,1,0.166666666666667,1
"735",985,2,0,0,0
"736",987,4,0,0,0
"737",988,7,1,0.142857142857143,1
"738",989,11,0,0,0
"739",990,12,0,0,0
"740",991,5,0,0,0
"741",993,10,0,0,0
"742",994,7,3,0.428571428571429,1
"743",995,9,0,0,0
"744",997,12,3,0.25,1
"745",998,5,1,0.2,1
"746",999,12,6,0.5,1
"747",1000,7,0,0,0
"748",1002,11,0,0,0
"749",1003,3,0,0,0
"750",1007,10,1,0.1,1
"751",1009,1,0,0,0
"752",1010,5,0,0,0
"753",1011,10,2,0.2,1
"754",1012,10,0,0,0
"755",1013,12,0,0,0
"756",1015,12,0,0,0
"757",1017,5,0,0,0
"758",1019,5,4,0.8,1
"759",1020,5,3,0.6,1
"760",1021,12,5,0.416666666666667,1
"761",1022,9,0,0,0
"762",1025,11,3,0.272727272727273,1
"763",1026,5,0,0,0
"764",1027,7,0,0,0
"765",1028,11,0,0,0
"766",1029,8,0,0,0
"767",1030,10,2,0.2,1
"768",1031,12,0,0,0
"769",1033,2,1,0.5,1
"770",1034,12,2,0.166666666666667,1
"771",1035,11,0,0,0
"772",1037,1,0,0,0
"773",1038,12,0,0,0
"774",1039,11,0,0,0
"775",1041,5,0,0,0
"776",1042,8,4,0.5,1
"777",1043,7,0,0,0
"778",1044,10,4,0.4,1
"779",1045,2,1,0.5,1
"780",1046,2,0,0,0
"781",1047,11,0,0,0
"782",1048,11,5,0.454545454545455,1
"783",1049,7,0,0,0
"784",1050,5,0,0,0
"785",1051,2,0,0,0
"786",1053,12,0,0,0
"787",1054,7,1,0.142857142857143,1
"788",1055,5,1,0.2,1
"789",1056,8,0,0,0
"790",1057,11,5,0.454545454545455,1
"791",1058,3,2,0.666666666666667,1
"792",1059,10,2,0.2,1
"793",1060,2,0,0,0
"794",1062,2,0,0,0
"795",1063,8,0,0,0
"796",1065,10,3,0.3,1
"797",1066,10,0,0,0
"798",1067,2,0,0,0
"799",1068,5,3,0.6,1
"800",1070,12,1,0.0833333333333333,1
"801",1071,11,0,0,0
"802",1072,12,3,0.25,1
"803",1073,12,1,0.0833333333333333,1
"804",1074,2,0,0,0
"805",1075,12,2,0.166666666666667,1
"806",1076,11,0,0,0
"807",1078,12,0,0,0
"808",1081,8,0,0,0
"809",1083,12,0,0,0
"810",1084,5,0,0,0
"811",1085,9,0,0,0
"812",1086,1,0,0,0
"813",1087,11,0,0,0
"814",1088,10,2,0.2,1
"815",1089,6,0,0,0
"816",1090,9,5,0.555555555555556,1
"817",1092,12,0,0,0
"818",1094,10,0,0,0
"819",1095,6,0,0,0
"820",1096,8,0,0,0
"821",1097,10,0,0,0
"822",1098,10,0,0,0
"823",1099,9,0,0,0
"824",1100,11,2,0.181818181818182,1
"825",1101,10,1,0.1,1
"826",1102,2,0,0,0
"827",1103,11,5,0.454545454545455,1
"828",1104,11,2,0.181818181818182,1
"829",1105,11,0,0,0
"830",1106,7,0,0,0
"831",1108,5,0,0,0
"832",1109,5,0,0,0
"833",1110,12,2,0.166666666666667,1
"834",1111,7,1,0.142857142857143,1
"835",1113,9,0,0,0
"836",1116,11,0,0,0
"837",1118,8,0,0,0
"838",1119,1,0,0,0
"839",1121,8,1,0.125,1
"840",1122,3,0,0,0
"841",1123,11,0,0,0
"842",1124,10,0,0,0
"843",1125,9,2,0.222222222222222,1
"844",1127,12,2,0.166666666666667,1
"845",1129,11,0,0,0
"846",1130,4,0,0,0
"847",1132,11,3,0.272727272727273,1
"848",1135,10,1,0.1,1
"849",1136,5,0,0,0
"850",1137,10,1,0.1,1
"851",1138,11,0,0,0
"852",1139,12,0,0,0
"853",1140,10,0,0,0
"854",1141,2,0,0,0
"855",1144,10,3,0.3,1
"856",1145,8,0,0,0
"857",1146,11,0,0,0
"858",1148,4,0,0,0
"859",1149,2,0,0,0
"860",1151,7,0,0,0
"861",1152,9,0,0,0
"862",1153,6,0,0,0
"863",1155,5,0,0,0
"864",1156,12,0,0,0
"865",1157,10,0,0,0
"866",1158,2,1,0.5,1
"867",1159,8,2,0.25,1
"868",1160,5,0,0,0
"869",1161,7,3,0.428571428571429,1
"870",1164,11,0,0,0
"871",1165,12,4,0.333333333333333,1
"872",1166,6,0,0,0
"873",1167,10,2,0.2,1
"874",1168,6,0,0,0
"875",1169,8,0,0,0
"876",1170,3,0,0,0
"877",1172,9,0,0,0
"878",1173,1,0,0,0
"879",1174,6,0,0,0
"880",1178,6,0,0,0
"881",1181,11,0,0,0
"882",1182,12,0,0,0
"883",1184,12,0,0,0
"884",1187,1,0,0,0
"885",1188,8,0,0,0
"886",1190,1,0,0,0
"887",1191,9,2,0.222222222222222,1
"888",1192,11,2,0.181818181818182,1
"889",1193,12,0,0,0
"890",1194,12,2,0.166666666666667,1
"891",1196,5,0,0,0
"892",1197,4,2,0.5,1
"893",1198,9,1,0.111111111111111,1
"894",1199,11,1,0.0909090909090909,1
"895",1200,11,0,0,0
"896",1202,3,0,0,0
"897",1203,7,0,0,0
"898",1205,7,0,0,0
"899",1206,2,0,0,0
"900",1207,12,0,0,0
"901",1212,9,1,0.111111111111111,1
"902",1213,12,1,0.0833333333333333,1
"903",1214,2,0,0,0
"904",1215,11,3,0.272727272727273,1
"905",1217,12,0,0,0
"906",1218,12,0,0,0
"907",1219,7,0,0,0
"908",1221,12,0,0,0
"909",1223,11,0,0,0
"910",1224,4,0,0,0
"911",1225,11,0,0,0
"912",1226,8,0,0,0
"913",1229,12,2,0.166666666666667,1
"914",1230,4,0,0,0
"915",1231,6,3,0.5,1
"916",1232,4,0,0,0
"917",1233,10,0,0,0
"918",1235,12,0,0,0
"919",1237,5,0,0,0
"920",1238,11,0,0,0
"921",1239,7,1,0.142857142857143,1
"922",1240,12,3,0.25,1
"923",1241,6,0,0,0
"924",1242,5,0,0,0
"925",1244,8,2,0.25,1
"926",1246,5,0,0,0
"927",1249,11,4,0.363636363636364,1
"928",1250,5,0,0,0
"929",1251,12,4,0.333333333333333,1
"930",1253,11,3,0.272727272727273,1
"931",1254,6,0,0,0
"932",1256,2,0,0,0
"933",1257,5,0,0,0
"934",1258,5,0,0,0
"935",1259,9,0,0,0
"936",1261,6,0,0,0
"937",1262,2,0,0,0
"938",1263,2,0,0,0
"939",1264,4,0,0,0
"940",1265,2,1,0.5,1
"941",1266,4,0,0,0
"942",1268,11,3,0.272727272727273,1
"943",1269,12,0,0,0
"944",1270,11,0,0,0
"945",1271,8,0,0,0
"946",1272,11,0,0,0
"947",1274,1,0,0,0
"948",1275,12,2,0.166666666666667,1
"949",1279,12,0,0,0
"950",1281,10,0,0,0
"951",1282,2,1,0.5,1
"952",1285,12,4,0.333333333333333,1
"953",1286,6,0,0,0
"954",1287,10,1,0.1,1
"955",1288,12,0,0,0
